"Date";"Debate title/Bill name";"Debate Type";"link";"Representative"
"2024-07-29 00:00:00";"Regarding installation of Overhead Cables on Shimla � Chandigarh NH";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Suresh Kumar Kashyap"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Suresh Kumar Kashyap"
"2024-07-25 00:00:00";"Request to minister that the apple cultivation should also be brought under the crop insurance scheme";"Special Mention";"/mptrack/debatenotfound";"Suresh Kumar Kashyap"
"2024-07-24 00:00:00";"Regarding need to complete the construction of Dr. Y.S. Parmar Government Medical College at Nahan, Himachal Pradesh";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Suresh Kumar Kashyap"
"2024-07-22 00:00:00";"Demand to expedite the four lane road project near Shimla";"Special Mention";"/mptrack/debatenotfound";"Suresh Kumar Kashyap"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Krishna Prasad Tenneti"
"2024-07-26 00:00:00";"Regarding implementation of Jal Jeewan Mission in Bapatla Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Krishna Prasad Tenneti"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Krishna Prasad Tenneti"
"2024-08-09 00:00:00";"Regarding need to construct Road over Bridge in Satna City Madhya Pradesh and also provide additional funds for construction of Satna and Tamas River";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-08-08 00:00:00";"Request to govt. make arrangements for youth to get the right to vote through ballot paper, online voting or other suitable means at other places outside the home district as like the central employees are provided";"Special Mention";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-08-08 00:00:00";"Request to govt. provide 27 percent reservation to OBC in jharkhand";"Special Mention";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-08-06 00:00:00";"Request to minister to send an advisory to all the companies to reduce the calling rate of mobile phones";"Special Mention";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-07-30 00:00:00";"Regarding Demand for Agricultural University and Technical Training Research centre in Satna Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-07-25 00:00:00";"Regarding setting up of an IIT in Satna, MP";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-07-01 00:00:00";"Regarding rejuvenation of Satna and Tamas Rivers";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Ganesh Singh"
"2024-08-02 00:00:00";"Regarding request to complete the Polavaram Project in Eluru";"Special Mention";"/mptrack/debatenotfound";"Putta Mahesh Kumar"
"2024-08-09 00:00:00";"Request to govt. provide benefit of crop insurance for the year 2022-23 to the farmers of jalgaon";"Special Mention";"/mptrack/debatenotfound";"Anup Sanjay Dhotre"
"2024-08-08 00:00:00";"Request to minister to start the vande bharat train service between mumbai and nagpur";"Special Mention";"/mptrack/debatenotfound";"Anup Sanjay Dhotre"
"2024-07-29 00:00:00";"Regarding construction of a by-pass connecting Washim to Akot road linking various National Highways";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Anup Sanjay Dhotre"
"2024-07-25 00:00:00";"Request to govt. that the crop loans should be treated on par with the other cash credit loans";"Special Mention";"/mptrack/debatenotfound";"Anup Sanjay Dhotre"
"2024-08-08 00:00:00";"Regarding need to provide financial assistance for development of various infrastructure Projects in Ranga Reddy district, Telangana";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Mallu Ravi"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Mallu Ravi"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Mallu Ravi"
"2024-08-08 00:00:00";"Opposed the introduction of The Waqf (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-07-30 00:00:00";"Regarding Landslide incident in Wayanad District, Kerala";"Submissions by Members";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-07-26 00:00:00";"Regarding enactment of exclusive legislation to prevent mob lynching";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-07-01 00:00:00";"Regarding need to appoint an independent commission to re-write school text books";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"E T Mohammed Basheer"
"2024-08-06 00:00:00";"Regarding need to curb illegal immigration of Bangladeshis into Bhadrak in Odisha";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Avimanyu Sethi"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Joba Majhi"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Joba Majhi"
"2024-08-06 00:00:00";"Request to govt should increase the funding on research to know why the incidents of cancer are increasing";"Special Mention";"/mptrack/debatenotfound";"Sribharat Mathukumilli"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Sribharat Mathukumilli"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Sribharat Mathukumilli"
"2024-08-07 00:00:00";"Request to govt. to take necessary steps immediately to construct a flyover at the Sankarankovil-Rajapalayam highway";"Special Mention";"/mptrack/debatenotfound";"Rani Srikumar"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Rani Srikumar"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Rani Srikumar"
"2024-08-08 00:00:00";"Regarding need to acknowledge Rajahmundry in Andhra Pradesh as a heritage city and include the same under HRIDAY Scheme";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Daggubati Purandeswari"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Daggubati Purandeswari"
"2024-08-01 00:00:00";"Regarding stoppage of trains at Kovvur Railway Station";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Daggubati Purandeswari"
"2024-08-07 00:00:00";"Request to minister to include sickle cell anemia in ayushman card scheme and pension involved should be increase to 2500";"Special Mention";"/mptrack/debatenotfound";"Gajendra Singh Patel"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Gajendra Singh Patel"
"2024-07-30 00:00:00";"Request to govt start the Dindivanam-Nagari railway route and provide stoppages of bamini express and several other trains at polur and arani and provide a rope car facility at gingee fort";"Special Mention";"/mptrack/debatenotfound";"Tharaniventhan M S"
"2024-08-06 00:00:00";"Urge upon to minister to allocate funds and develop hogenakkal into a tourist center with international standars";"Special Mention";"/mptrack/debatenotfound";"Mani A"
"2024-08-08 00:00:00";"Regarding need to expedite the process of acquisition of land in Karuvadikuppam village in Puducherry acquired for establishment and expansion of Coast Guard Unit by Indian Navy";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Selvaraj V"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Selvaraj V"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Selvaraj V"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Selvaraj V"
"2024-08-06 00:00:00";"Request to govt to form a committee consisting of the representatives of the fishermem to protect the tamil nadu fishermen";"Special Mention";"/mptrack/debatenotfound";"Tamilselvan Thanga"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Tamilselvan Thanga"
"2024-08-09 00:00:00";"Request to govt. kindly pay the attention to the situation arising out of the polluted water and waste being discharged from the state of punjab into the canals of harika barrage in rajasthan";"Special Mention";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-08-07 00:00:00";"Regarding establishment of Kendriya Vidyalaya in Nagaur Parliamentary Constituency, Rajasthan";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-08-07 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-07-26 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-07-24 00:00:00";"Regarding request for renaming of Railway station";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-07-01 00:00:00";"Regarding need to review the Agnipath Scheme";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Hanuman Beniwal"
"2024-07-30 00:00:00";"Regarding providing medical facility by deploying Trained Doctors in remote Tribal Areas";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Mansukhbhai Dhanjibhai Vasava"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Mansukhbhai Dhanjibhai Vasava"
"2024-07-24 00:00:00";"Regarding deployment of trained teachers and starting of training programmes for employment generation in tribal areas";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Mansukhbhai Dhanjibhai Vasava"
"2024-08-09 00:00:00";"Demand to govt. an executive body should be formed for Banaras University";"Special Mention";"/mptrack/debatenotfound";"Virendra Singh"
"2024-08-07 00:00:00";"Request to govt take action against the such real estates business builders who are cheating our NRI brothers";"Special Mention";"/mptrack/debatenotfound";"Virendra Singh"
"2024-08-05 00:00:00";"Regarding alleged irregularities in maintenance of Deen Dayal Upadhyaya Railway Station";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Virendra Singh"
"2024-08-02 00:00:00";"Request to set up BSNL towers in UP and Bihar borders";"Special Mention";"/mptrack/debatenotfound";"Virendra Singh"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Virendra Singh"
"2024-07-30 00:00:00";"Request to govt an advisory send from your side to state representatives for informing about the meeting or planning";"Special Mention";"/mptrack/debatenotfound";"Virendra Singh"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Virendra Singh"
